#	Country	Total Cases	New Cases	Total Deaths	New Deaths	Total Recover	New Recorver	Active Cases	Serious Critical	Cases/1M pop	Deaths/1M pop	Total tests	Tests/1M pop	Population	Continent
28	Belgium	1,766,035	+16,566	27,015	+49	1,340,916	+7,106	398,104	760	151,446	2,317	24,726,131	2,120,385	11,661,149	Europe
29	Chile	1,764,274	+1,523	38,356	+10	1,658,440	+1,735	67,478	688	91,183	1,982	25,644,143	1,325,360	19,348,816	South America
30	Japan	1,727,304	+83	18,360	+1	1,708,079	+73	865	43	13,717	146	27,926,519	221,767	125,927,160	Asia
31	Bangladesh	1,576,566	+282	27,983	+2	1,541,348	+383	7,235	1,382	9,440	168	10,907,602	65,309	167,015,002	Asia
32	Israel	1,344,103	+443	8,199	+3	1,330,366	+566	5,538	115	144,124	879	31,188,024	3,344,202	9,326,000	Asia
33	Pakistan	1,285,254	+414	28,737	+9	1,242,354	+118	14,163	896	5,663	127	22,028,156	97,055	226,965,448	Asia
34	Serbia	1,257,025	+2,180	11,744	+53	1,196,695	+3,430	48,586	191	144,695	1,352	6,830,241	786,220	8,687,438	Europe
35	Vietnam	1,252,590	+14,508	25,448	+196	992,052	+2,704	235,090	6,497	12,706	258	68,597,022	695,851	98,580,073	Asia
36	Sweden	1,209,943	+2,428	15,135	+1	1,159,123	+630	35,685	41	118,755	1,485	13,708,481	1,345,479	10,188,553	Europe
37	Austria	1,170,362	+10,367	12,553	+61	1,022,661	+14,752	135,148	649	128,905	1,383	111,071,336	12,233,519	9,079,263	Europe
38	Portugal	1,151,919	+4,670	18,458	+17	1,077,683	+2,446	55,778	116	113,439	1,818	21,283,107	2,095,923	10,154,529	Europe
39	Hungary	1,114,260	+11,152	34,713	+192	891,691	+9,032	187,856	562	115,761	3,606	8,474,664	880,434	9,625,551	Europe
40	Switzerland	1,026,159	+9,743	11,587	+23	862,570	+1,070	152,002	207	117,351	1,325	12,468,877	1,425,935	8,744,354	Europe
41	Kazakhstan	972,292	+751	12,703	+7	937,383	+1,433	22,206	528	50,919	665	11,575,012	606,181	19,094,986	Asia
42	Cuba	962,628	+142	8,305	+1	953,566	+229	757	25	85,062	734	11,116,221	982,275	11,316,809	North America
43	Jordan	958,990	+5,047	11,633	+25	890,366	+3,292	56,991	1,105	92,686	1,124	12,220,357	1,181,087	10,346,704	Asia
44	Morocco	950,088	+171	14,779	+3	932,421	+130	2,888	347	25,315	394	10,458,391	278,663	37,530,550	Africa
45	Greece	945,095	+6,192	18,234	+77	850,711	+7,661	76,150	690	91,306	1,762	36,708,282	3,546,414	10,350,817	Europe
46	Georgia	850,102	+4,459	12,119	+65	792,158	+3,957	45,825		213,685	3,046	11,612,050	2,918,844	3,978,304	Asia
47	Nepal	821,651	+285	11,529	+3	803,168	+259	6,954		27,499	386	4,633,479	155,075	29,878,958	Asia
48	UAE	742,109	+68	2,148	+1	737,024	+85	2,937		73,770	214	101,637,361	10,103,376	10,059,743	Asia
49	Tunisia	717,710	+138	25,376	+3	691,184	+153	1,150	58	59,840	2,116	3,180,395	265,168	11,993,896	Africa
50	Bulgaria	697,162	+2,105	28,542	+89	563,574	+2,089	105,046	694	101,417	4,152	6,604,490	960,762	6,874,222	Europe
51	Slovakia	689,618	+9,534	14,503	+85	563,790	+8,265	111,325	585	126,225	2,655	4,613,592	844,455	5,463,393	Europe
52	Lebanon	672,548	+1,892	8,735	+10	633,490	+191	30,323	186	99,165	1,288	4,795,578	707,096	6,782,078	Asia
53	Belarus	656,510	+1,792	5,098	+17	643,786	+2,216	7,626		69,509	540	10,425,536	1,103,825	9,444,914	Europe
54	Guatemala	618,436	+452	15,956	+13	601,096	+475	1,384	5	33,638	868	3,128,305	170,157	18,384,867	North America
55	Croatia	613,914	+5,709	10,967	+68	570,933	+3,064	32,014	312	150,863	2,695	3,463,550	851,132	4,069,345	Europe
56	Azerbaijan	590,113	+1,795	7,884	+28	556,716	+1,967	25,513		57,467	768	5,551,849	540,656	10,268,724	Asia
57	Ireland	573,905	+3,790	5,707	+55	444,459	+2,866	123,739	117	114,416	1,138	8,983,297	1,790,944	5,015,956	Europe
58	Costa Rica	566,959	+120	7,305	+6	549,108	+1,088	10,546	77	109,875	1,416	2,715,029	526,163	5,160,057	North America
59	Sri Lanka	564,733	+744	14,372	+26	540,783	+396	9,578		26,217	667	5,661,108	262,811	21,540,570	Asia
60	Saudi Arabia	549,786	+34	8,837	+1	538,939	+26	2,010	39	15,451	248	31,538,438	886,362	35,581,898	Asia
61	Bolivia	538,647	+1,088	19,188	+17	493,941	+1,020	25,518	220	45,270	1,613	2,593,083	217,931	11,898,628	South America
62	Ecuador	526,870		33,250		443,880		49,740	759	29,234	1,845	2,013,368	111,714	18,022,579	South America
63	Myanmar	522,825	+423	19,111	+7	498,050	+801	5,664		9,519	348	5,605,747	102,058	54,926,955	Asia
64	Denmark	492,521	+5,120	2,909	+14	403,118		86,494	61	84,609	500	94,201,944	16,182,762	5,821,129	Europe
65	Panama	477,990	+248	7,367	+2	468,000	+174	2,623	20	108,364	1,670	4,244,336	962,220	4,410,982	North America
66	Lithuania	472,371	+1,925	6,768	+27	437,466	+1,856	28,137	130	177,026	2,536	6,168,854	2,311,838	2,668,376	Europe
67	Paraguay	463,121	+63	16,474	+2	445,856	+63	791	42	63,820	2,270	1,951,099	268,869	7,256,692	South America
68	S. Korea	452,350	+5,120	3,658	+34	398,323	+2,253	50,369	723	8,812	71	15,804,065	307,881	51,331,769	Asia
69	Venezuela	432,514	+569	5,161	+6	419,724	+593	7,629	681	15,272	182	3,359,014	118,602	28,321,635	South America
